web-scraper-order,web-scraper-start-url,isi
"1523267700-1779","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jatim Park 2 merupakan salah satu wahana yang ada di Batu Malang ini sangat ramai di kunjungi baik di waktu weekend dan liburan sekolah dimana tempat rekreasi ini paling lengkap dimana terdapat Batu zoo. eco green Park, dan meseum satwa komplit rasanya kalau 1 hari...Selengkapnya"
"1523267700-1661","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","tempat yang menarik untuk dikunjungi bersama keluarga atau teman-teman, berbagai satwa dari seluruh dunia ditampilkan dengan penataan yang baik, bersih, menyenangkan... banyak sekali hewan yang belum pernah kita lihat di kebun binatang lain, membuat kita makin kagum pada penciptanya..
selain kebun binatang, ada juga wahana...Selengkapnya"
"1523267700-2040","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Mengunjungi dengan keluarga saya - Aku membawa bayi saya sebagai baik, segala sesuatu di tempat ini bagus, staf sangat baik, direkomendasikan untuk pasangan dan keluarga perjalanan."
"1523267700-1992","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Dengan biaya minimal (sekitar idr 85k di hari kerja) anda dapat melihat sejumlah besar tempat dengan banyak hewan. Hewan tempat unik dan nyaman memperkandang (saya pikir itu nyaman untuk mereka) dan anda dapat melihat mereka secara langsung (hampir semua memperkandang dikelilingi oleh kaca). anda harus...Selengkapnya"
"1523267700-2053","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","1. Datang lebih awal, taman ini dibuka di 10:00, mencoba untuk mendapatkan di sana segera setelah taman dibuka memberikan anda kemewahan waktu untuk menjelajahi. Mencoba untuk datang di hari kerja jika mungkin.
2. Menghabiskan seluruh hari ada, sehingga anda akan memiliki cukup waktu untuk mengunjungi...Selengkapnya"
"1523267700-1760","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Satu area dengan Batu Secret Zoo. Tempat bermain yang lengkap dengan level ringan. Ada juga tempat makan minum setelah lihat kebun binatang dan bermain di wahana"
"1523267700-2036","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","salah satu tempat yang terkenal di batu, mudah untuk dijangkau, tempat yang indah untuk selfie. Dan anda dapat melihat semua jenis hewan di sini."
"1523267700-1758","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempat rekreasi yang mengudukasi.. dan juga banyak wahana permainan juga. Cukup beli 1tiket terusan yang harganya murah udah free entry semua deh. Puas.. murah"
"1523267700-1616","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","tiket terusan dengan 2 atau 3 wahana. cukup menyita waktu ternyata, untung saya pilih 2 wahana. ternyata datang jam 12 30 tidak cukup waktu mengunjungi 2 wahana batu secret zoo dan museum satwa. spot nya oke2 banget. memadukan pendidikan dan bermain. fasilitas lengkap banget. hampir...Selengkapnya"
"1523267700-1921","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","sangat menyenangkan berkunjung ke jatim park 2. bisa bermain sepuasnya dan melihat aneka hewan. hawanya sejuk, pemandangan indah, permainannya lengkap.
fasilitasnya lengkap dan bersih.
jangan lewatkan mampir ke jatim park 2. menurut kami ini adalah wisata terbaik di jatim bahkan indonesia"
"1523267700-1903","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jatim Park merupakan salah satu ikon hiburan di wilayah Batu. Berkendara dari kota Malang membutuhkan waktu sekitar 40 menit menuju lokasi. Disini terdapat wahana yang diberi nama Eco Green Park seperti Ragunan di Jakarta. Namun menurut saya lebih bagus dan tertata sehingga membuat pengunjung nyaman...Selengkapnya"
"1523267700-1781","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Taman rekreasi yang komplit, bersih, nyaman. Banyak wahana permainan, banyak binatang dan sarana edukasi. Cocok untuk liburan keluarga dan wajib dikunjungi."
"1523267700-1874","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Sangat sesuai untuk kebutuhan remaja agar lebih dekat dengan lingkungan kehidupannya. Pengunjung akan disajikan ragam hewan dari berbagai negara.
Untuk menyusuri taman hewan ini telah diarahkan lintasan seluas sekitaran 2 meter. Bila pas sedang hari libur, lintasan ini penuh sesak. Karena routenya sangat panjang, maka...Selengkapnya"
"1523267700-2066","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Baik, jatim park juga termasuk sebagai salah satu atraksi terbaik di batu. Sedikit mahal tapi tempat yang sulit. Tetapi jika anda telah pernah mengunjungi jatim park 2, anda harus mencoba setidaknya sekali. Itu memiliki secret zoo, tempat yang sempurna untuk belajar tentang hewan untuk anak-anak....Selengkapnya"
"1523267700-1738","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","sangat bagus utuk semua kalangan, ya anak anak remaja dewasa dan orang tua, fasilitasnya juga cukup
semua bersih dan terawat dengan baik, baik itu binatangnya, tempatnya dan smua nya"
"1523267700-1607","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Liburan ke batu bersama teman dari jogja ke jp2 terasa biasa dikarenakan efek lelah dari berjalan jalan di berhektar2 kawasan tersebut bukanny disambut dengan keramah tmahan dari beberapa staff disnaa melainkan yg kami dapat kurangnya informasi informasi dari staff ttg jam2 binatang keluar untuk berfoto...Selengkapnya"
"1523267700-1853","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Udara sejuk di Batu tidak membuat lelah berjalan kaki menyusuri koleksi kebun binatang dan dilanjutkan ke museum satwa (lokasi bersebelahan).
Khusus kebun binatangnya merupakan tempat wisata terbuka yang setahu saya paling bersih dan nyaman di Jawa. Koleksi hewannya, termasuk di museum satwa sangat lengkap dan...Selengkapnya"
"1523267700-2018","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Bravo! Benar-benar terkesan dengan konsep tempat grand. Mulai dari batu yang melayani kami dengan baik kebun binatang banyak binatang koleksi di seluruh dunia. Tempat ini tampak lebih menarik ketika mereka tempat binatang ini sesuai dengan klasifikasi dan pendiriannya. Tamu juga dapat menerima informasi yang melalui...Selengkapnya"
"1523267700-1765","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Terletak tidak begitu jauh dari Eco Green Park, Jatimpark 2 ini terkenal dengan Batu Secret Zoo dan Museum Satwa. Hotel terdekat dari Jatimpark 2 adalah Pohon Inn.
Kebun binatangnya luas dan bersih. Hal yg wajib dilakukan adalah mengikuti 'tur' naik mobil terbuka di mana kita...Selengkapnya"
"1523267700-1878","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Liburan keluarga kami mengunjungi Museum Satwa dan Batu Secret Zoo, tempatnya yang bersih dan binatang-binatang yang terawat membuat anak-anak sangat menikmati kunjungan kami. Sangat bagus untuk berwisata sekaligus belajar. Highly recommended for family trip."
"1523267700-1849","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Taman Rekreasi yang berlokasi di Batu ini sangat cocok dikunjungi sebagai tempat berlibur bersama keluarga dengan anak-anak yang masih kecil. Selain itu, wisata ini juga cocok dikunjungi dengan teman-teman sekolah ataupun kantor."
"1523267700-1837","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","saya benar2 kagum dan surprised melihat tempat ini. Saya pikir Singapore Zoo dan Sidney Zoo adalah kebun binatang terbaik yang pernah saya datangi, tapi tyt Batu Secret Zoo lebih keren lagi.
Jawa Timur Park 2 terdiri dari 3 tempat : Batu Secret Zoo, Museum Satwa...Selengkapnya"
"1523267700-1799","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Lumayan buat main, cuma udara dan hawanya panas karena pinggir pantai sih. tapi lumayan mini dufan deh disini. apalagi rame-rame makin seru"
"1523267700-1997","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Kami menghabiskan sehari penuh di dengan keluarga saya JTP2 dan teman-teman. Operasi JTP2 adalah properti dan terdiri dari yang di situs web hotel, batu secret zoo, museum. Akses JTP2 adalah sayangnya tidak mengesankan dengan kecil dan sempit jalan-jalan melewati banyak kompleks pemukiman. Mengunjungi selama musim...Selengkapnya"
"1523267700-1672","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Wisata edukasi yang sangat baik buat anak-anak kita pun sebagai orang tua sangat senang dengan wisata ini, melihat berbagai macam binatang secara langsung yang selama ini hanya bisa diliat di tv atau di majalah dan koran, ada juga tempat berenang buat anak-anak sehingga mereka makin...Selengkapnya"
"1523267700-2021","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Anda akan terkejut untuk melihat apa yang mereka miliki. Mereka memiliki banyak binatang. Beberapa di antaranya adalah unik.
Bagi mereka yang tidak suka berjalan kaki, kemudian anda dapat menyewa e-sepeda."
"1523267700-1794","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempat ini terdiri dari 2 bagian, yaitu Batu Secret Zoo dan Museum Satwa. Di Batu Secret Zoo, kita dapat melihat berbagai hewan, seperti macan, singa, buaya, ikan, dan tapir. Selan itu, wisatawan juga dapat mencoba menaiki beberapa wahana yang disediakan, seperti tsunami, roller coaster kecil,...Selengkapnya"
"1523267700-1933","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","di jatimpark 2 banyak sekali satwa cocok untuk ananak anak kecil saaya dan keluarga saya senang sekali kesana"
"1523267700-1707","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Pertama kali ke sini, luas banget tempatnya. Jatim park 2 ini selain untuk wisata tapi juga ada edukasinya. Ga cukup dua jam doang kalo di sini. Seharian baru bisa puas. Ada museum satwa dan kebun binatangnya. Konsep lokasinya bagus membuat pengunjung dapat menyusuri semua spot...Selengkapnya"
"1523267700-1929","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Sangat menarik, kita bisa mempelajari berbagai jenis hewan yang ada di dunia,kupu-kupu, reptile, kangguru. Apalagi tiger land..kita bisa melihat harimau dari dekat."
"1523267700-1712","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jika anda tidak memiliki waktu libur yang oanjang, bolehlah anda mencoba liburan yang dekat dengan Surabaya. Wisata ke Batu Malang sangat terjangkau dan tidak terlalu jauh dari Surabaya sehingga dapat brlibur hanya dalam satu hari saja. Waktu tempuh hanya 2jam dari Surabaya. Wahana dsana juga...Selengkapnya"
"1523267700-1773","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Saya mengunjungi Jawa Timur Park 2 (Jatim Park 2) Agustus kemarin. Yang termasuk di dalam area Jatim Park 2 adalah Hotel Pohon Inn, Batu Secret Zoo, Museum Satwa dan Eco Green Park. Dengan tiket masuk seharga Rp 75rb di hari biasa atau Rp 105rb untuk...Selengkapnya"
"1523267700-1876","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jatim Park ada dua, 1 & 2 tapi masih berada di lokasi yang sama. Berbeda dengan taman rekreasi pada umumnya, Jatim Park lebih diarahkan untuk taman bermain sekaligus belajar, sangat bermanfaat untuk wisata keluarga maupun study tour pelajar. Terdapat Museum Satwa dan Batu Secret Zoo,...Selengkapnya"
"1523267700-1691","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempat paling menarik di Jawa TImur untuk dikunjungi ramai-ramai sekeluarga dari semua kalangan. Buat yang anak anak dan orang tua ada wahana edukasi melihat atraksi hewan hewan, untuk remaja ada taman hiburan dengan roller coaster dan sejenisnya. harga makanan juga relatif terjangkau, tersedia juga toko...Selengkapnya"
"1523267700-1619","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Yg liburan di Batu, harus ke sini. Tempatnya ok, nyaman dan bersih. Fasilitas ok dan cukup menyenangkan"
"1523267700-1947","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Museum ini adalah baik tapi tidak batu Zoo. Saya menikmati museum tetapi kecewa dengan keramaian."
"1523267700-1726","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Kebun binatang yang luar biasa dan menampillan hewan langka dan unik seperti tikus raksasa dengan berat 10Kg, aneka monyet unik. Menyenagkan karena bisa foto dengan binatang dan bisa naik gajah tunggangan, memberi makan heean dan letak kandang yang berdekatan."
"1523267700-1886","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","jatim park 2 cukup bagus untuk pembelajaran anak, binatangnya cukup lengkap dan fasilitas yang bagus. eco park juga bagus."
"1523267700-1627","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempatnya besar banget kalo gak ada skuter sih gak yakin kuat jalannya, sehari gak cukup ya untuk cover semua"
"1523267700-1952","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","jadi ada beberapa taman di batu, taman ini berfokus pada jarak Batu Secret Zoo di mana juga ada museum & Eco Park. Tapi kebun binatang ini akan mengambil waktu Anda sendiri (& energi). Kami menghabiskan waktu sekitar 4 jam di tempat ini, pengalaman yang sangat...Selengkapnya"
"1523267700-1928","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","wisata yang fantastis dan mengasyikan bedua dengan suami. pertama kali bagi saya berwisata ke kota batu, malang. suatu saat kami berencana kembali ke kota ini lagi.Jatim Park 2 mengingatkan saya akan night at the museum karena identik dengan museun satwanya. binatang disana terlihat sehat sehat...Selengkapnya"
"1523267700-1803","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Saya pernah berkunjung ke Jatimpark pada tahun 2003,
Pada waktu itu masih baru jadi.
Sekarang ini sdh banyak sekali kemajuannya.pasti."
"1523267700-1750","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","tujuan utama ke Batu memang untuk mengunjungi Jatim Park 2. Jatim Park 2 ini berisi Museum Satwa, Batu Secret Zoo dan Eco Green Park. Disarankan jika mengunjungi tempat ini datang dari pagi. Buka dari pukul 09.00-18.00. Tempatnya sangat luas, tidak cukup 2-3 jam mengunjungi tempat...Selengkapnya"
"1523267700-2010","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Alternatif yang baik untuk bersenang-senang dengan keluarga, terutama dengan anak-anak. Mereka dapat belajar tentang kehidupan liar, konservasi, dan teknologi hijau."
"1523267700-1656","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempat ini memang cocok menjadi objek wisata yang sangat mendidik dan membangun bagi anak-anak. Banyak hal yang bisa dipelajari dan didapatkan ilmunya dari Jatim Park 2.
Tapi memang membutuhkan waktu hampir satu hari penuh jika kesini dan jangan lupa bawa air minum karena cukup melelahkan...Selengkapnya"
"1523267700-1922","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","secara general,jatim park 2 terdiri dari dua bagian...
1.Batu Secret Zoo
2.Museum Satwa
keduanya cocok sekali untuk wisata keluarga dengan membawa anak-anak kecil...si kecil akan suka sekali karena hewan-hewannya banyak dan ditempetkan dengan baik...penuh pembelajaran...tiket masuk juga masih terbilang murah...usahakan jangan kesana akhir pekan,jika anda...Selengkapnya"
"1523267700-2064","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","semua yang anda butuhkan jika anda ingin untuk liburan dengan keluarga di tempat ini. atraction yang sangat baik, di mana pendidikan dan hiburan memadukan di tempat itu. Jatim park 2 adalah tempat yang bagus karena ini sangat murah dibandingkan dengan lain park di negara lain....Selengkapnya"
"1523267700-2054","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Konsepnya bagus! Ruang yang sebenarnya adalah tidak sebagai besar seperti yang anda pikir itu adalah, namun sirkulasi di dalam ini adalah dirancang dengan baik sehingga anda akan merasa bebas untuk bergerak. The ke laut di museum ini adalah mengagumkan!"
"1523267700-1736","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Karena awal tahun baru jadi ramai sekali. Tapi, ada beberapa hewan dan wahana yang diperbaharui. Namun, hati2 jika ikut memberi makan hewan. Karena ada hewan unta, llama, dan bison yang notabene bisa menggigit sewaktu2."
"1523267700-2041","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Saya merasa seperti jatim park 2 (mengambil tur dengan eco green park tur sebagai paket) adalah tempat yang bagus untuk mengunjungi. Dikelola dengan baik, koleksi besar, informatif, hanya... menakjubkan! Saya berencana untuk mengambil murid di sini untuk perjalanan lapangan. Ini terbuka di 9, 30, jadi...Selengkapnya"
"1523267700-1847","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","tempatnya bagus, tertata rapi tidak akan ada yang terlewati, jenis binatangnya banyak tapi jumlahnya masih sedikit .. wajib ikut safari farmnya"
"1523267700-1831","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jatim Park merupakan wahana wisata keluarga di daerah Pegunungan di Kota Batu, Malang. Lokasinya yang sejuk dan dingin semakin menambah nilai plus dari lokasi wisata ini. Tempat hiburan ini cocok untuk menghabiskan waktu bersama keluarga maupun bersama teman-teman. Untuk wisatawan dengan dompet terbatas tentunya tempat...Selengkapnya"
"1523267700-1790","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Tempat rekreasi keluarga yang sangat lengkap, cocok untuk mengajak anak-anak. Tempat parkir luas, pelayanan cukup ramah, namun sangat kurang tempat penjualan makanan yang menjangkau, karena relatif mahal dibandingkan makanan diluar lokasi. Keseluruhan cukup baik."
"1523267700-1632","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Kami suka dengan wilayah zoo karena binatangnya lebih banyak dibandingkan zoo lainnya.. Tempat wisata tertata rapi. Untuk makanan satwa sebaiknya lebih diperhatikan karena sekitar jam 3.30 harimau kelihatan sangat lapar sekali.."
"1523267700-1987","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Telah ada dua kali, tapi tetap saja tidak bosan. Dengan semua binatang unik, kita dapat mempelajari banyak hal, museum hewan juga akan mengejutkan anda banyak. Bermain dan telah menyenangkan waktu. Pasti akan kembali lagi..."
"1523267700-1655","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Jawa Timur Park2 adalah konsep kebun binatang modern yang sekaligus menjadi taman wisata wahana untuk anak.
Tertata dengan sangat baik dan apik.
HTM adalah 120 rb perorang. Dan bila beli tiket terusan dengan eco greenpark menjadi 150rb / orang.
Overall splendid.
I love Indonesia."
"1523267700-1756","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","lokasinya di batu yang dingin, tempatnya luas. tempat wisata ini sangat cocok sebagai sarana edukasi untuk anak. mulai binatang dan juga ada museum. cocok banget untuk bersama keluarga"
"1523267700-1923","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","seperti yang saya ketahui wahana yang ada di luar negri selalu menarik dan tiap tahun selalu ada variasi baru dari wahana wahananya. hanya sekedar saran sebaiknya membuat wahana yang menarik setiap tahun atau kuis agar pengunjung tidak merasa bosan. terima kasih :) maaf bila salah...Selengkapnya"
"1523267700-1664","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Penasaran ada apa di Jatim Park 2 ini? Ga akan pernah tau kalau ga masuk. Ga heran kalau tempat ini sekarang happening banget. Ini theme park yang cukup keren. Apalagi dengan adanya secret zoo. Tatanan tamannya keren, konsepnya keren. Pengunjung secara tidak langsung harus melihat...Selengkapnya"
"1523267700-1806","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Saya mengunjungi Jatim Park 2 ini pada bulan November 2013 bersama teman-teman saya. Taman rekreasi ini tertata sangat apik dan bersih, pada bagian Batu Secret Zoo kita dapat melihat secara langsung berbagai hewan-hewan yang berbeda yang jarang kita dapat jumpai di kebun binatang lainnya. Kebanyakan...Selengkapnya"
"1523267700-2019","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Mereka memiliki banyak objek wisata dan hewan. Biaya masuk adalah sedikit mahal tapi layak pengalaman kami telah. Anda dapat menyewa sepeda untuk d e 100k tapi aku lebih suka menghabiskan waktu di sana dengan berjalan-jalan. Itu bagus untuk anak-anak dan keluarga."
"1523267700-1808","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Khusus Jatim Park 2 sangat bagus untuk pengetahuan ana-anak untuk mengenal lebih dekat aneka jenis hewan walau hanya dalam bentuk replika."
"1523267700-2013","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Aku pergi ke sana berlibur dengan teman sma-ku, dan kami membeli tiket untuk 1 dan 2 jatim park, karena tempat ini cukup dan kami mendapatkan untuk mengalami keduanya jatim park. Batu secret zoo adalah menyenangkan, banyak yang bisa kita berinteraksi dengan hewan. Kita juga dapat...Selengkapnya"
"1523267700-1993","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Teman-teman saya mengatakan kepada saya bahwa taman ini adalah fantastis... Kemudian kami pergi ke batu untuk ngalusin untuk mengunjungi taman tema epik ini. Tapi kemudian ketika aku masih di sini, bagi saya ini hanya tidak lebih dari kebun binatang biasa dengan orang gila di hotel...Selengkapnya"
"1523267700-1782","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Ini kali ke-2 saya membawa keluarga datang ke tempat ini. Tempatnya masih menyenangkan, koleksi binatangnya terjaga dengan baik. Selain sebagai kebun binatang yang terbilang cukup banyak koleksinya, tersedia juga tempat bermain bagi anak-anak di fantasy land. Beberapa wahana tengah dalam tahap pemeliharaan. Jangan lewatkan pengalaman...Selengkapnya"
"1523267700-1762","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Kebetulan sedang libur sekolah, jadi sekeluarga bareng tante, om, dan ponakan yang Masih kecil kecil pergi kesini. Jatim park 2 ini Lebih sedikit permainan daripada jatim park 1. Lebih banyak museum ala ala dan beberapa hewan. Cocok buat sarana belajar anak anak."
"1523267700-1881","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Rasa penasaran langsung menyergap ketika melihat antrian pengunjung saat membeli tiket masuk. Harga tanda masuknya pun terhitung mahal utk sebuah kebun binatang. Tapi knp bisa begitu ramai sampai mengantri? Begitu masuk pun ditawari sewa scooter? Buat apa?
Ternyata begitu masuk ke dalam, satu persatu pertanyaan...Selengkapnya"
"1523267700-1950","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Banyak hal untuk belajar bagi anak-anak mengenai hewan dan bagaimana kehidupan mereka di kehidupan liar
Makanan yang baik terutama makanan ringan sepanjang jalan di tempat"
"1523267700-1924","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Suatu taman dg koleksi binatang yg menakjubkan, menggemaskan, penataannya tidak membuat bosan dan cukup banyak spot2 menarik untuk sekedar duduk beristirahat karena taman yg luas, tapi tidak terasa capek karena banyak tempat teduh juga....pokoknya WOW....jangan lewatkan museumnya, sangat berbeda koleksinya, bagus penata cahaya+lukisannya, seperti di...Selengkapnya"
"1523267700-2035","https://www.tripadvisor.co.id/Attraction_Review-g1237079-d3317160-Reviews-Jawa_Timur_Park_2-Batu_East_Java_Java.html","Saya dan teman saya pergi ke batu secret zoo pertama. Di batu secret zoo, kami berjalan di jalur jadi mudah-mudahan kami tidak kehilangan apa-apa. Bagian yang terbaik adalah ketika kami naik bus untuk pergi berkeliling dengan pemandu, begitu banyak hewan domestikasi tertua datang ke kami...Selengkapnya"
